[I 241226 12:55:42 websocket_listener:48] WebSocket connection opened
[I 241226 12:55:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735197944000, 'last_traded_price': 2374820, 'subscription_mode_val': 'LTP'}
[I 241226 14:49:52 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204794000, 'last_traded_price': 2375080, 'subscription_mode_val': 'LTP'}
[I 241226 14:49:53 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204795000, 'last_traded_price': 2375040, 'subscription_mode_val': 'LTP'}
[I 241226 14:49:53 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204795000, 'last_traded_price': 2374990, 'subscription_mode_val': 'LTP'}
[I 241226 14:49:54 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204796000, 'last_traded_price': 2375030, 'subscription_mode_val': 'LTP'}
[I 241226 14:49:54 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204796000, 'last_traded_price': 2375065, 'subscription_mode_val': 'LTP'}
[I 241226 14:49:55 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204797000, 'last_traded_price': 2375130, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:36 websocket_listener:48] WebSocket connection opened
[I 241226 14:50:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204838000, 'last_traded_price': 2375260, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204839000, 'last_traded_price': 2375245, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204839000, 'last_traded_price': 2375160, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204840000, 'last_traded_price': 2375175, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204840000, 'last_traded_price': 2375080, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:39 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204841000, 'last_traded_price': 2375205, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:39 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204841000, 'last_traded_price': 2375285, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:40 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204842000, 'last_traded_price': 2375215, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:40 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204842000, 'last_traded_price': 2375260, 'subscription_mode_val': 'LTP'}
[I 241226 14:50:41 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204843000, 'last_traded_price': 2375265, 'subscription_mode_val': 'LTP'}
[I 241226 14:54:00 websocket_listener:48] WebSocket connection opened
[I 241226 14:54:00 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205042000, 'last_traded_price': 2375515, 'subscription_mode_val': 'LTP'}
[I 241226 14:54:00 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205042000, 'last_traded_price': 2375550, 'subscription_mode_val': 'LTP'}
[I 241226 14:54:01 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205043000, 'last_traded_price': 2375620, 'subscription_mode_val': 'LTP'}
[I 241226 14:54:01 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205043000, 'last_traded_price': 2375515, 'subscription_mode_val': 'LTP'}
[I 241226 14:54:02 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205044000, 'last_traded_price': 2375495, 'subscription_mode_val': 'LTP'}
[I 241226 14:54:02 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205044000, 'last_traded_price': 2375455, 'subscription_mode_val': 'LTP'}
[I 241226 14:54:03 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205045000, 'last_traded_price': 2375505, 'subscription_mode_val': 'LTP'}
[I 241226 14:56:13 websocket_listener:48] WebSocket connection opened
[I 241226 14:56:13 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205175000, 'last_traded_price': 2375450, 'subscription_mode_val': 'LTP'}
[I 241226 14:56:14 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205176000, 'last_traded_price': 2375460, 'subscription_mode_val': 'LTP'}
[I 241226 14:56:14 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205176000, 'last_traded_price': 2375525, 'subscription_mode_val': 'LTP'}
[I 241226 14:56:15 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205177000, 'last_traded_price': 2375510, 'subscription_mode_val': 'LTP'}
[I 241226 14:56:15 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205177000, 'last_traded_price': 2375450, 'subscription_mode_val': 'LTP'}
[I 241226 14:56:16 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205178000, 'last_traded_price': 2375500, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:34 websocket_listener:48] WebSocket connection opened
[I 241226 15:08:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205916000, 'last_traded_price': 2375685, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205917000, 'last_traded_price': 2375685, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205917000, 'last_traded_price': 2375750, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205917000, 'last_traded_price': 2375770, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205918000, 'last_traded_price': 2375770, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205918000, 'last_traded_price': 2375660, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205918000, 'last_traded_price': 2375725, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205919000, 'last_traded_price': 2375725, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205919000, 'last_traded_price': 2375755, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205919000, 'last_traded_price': 2375750, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205920000, 'last_traded_price': 2375750, 'subscription_mode_val': 'LTP'}
[I 241226 15:08:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735205920000, 'last_traded_price': 2375745, 'subscription_mode_val': 'LTP'}
[I 241226 15:10:47 websocket_listener:48] WebSocket connection opened
[I 241226 15:10:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206049000, 'last_traded_price': 2375970, 'subscription_mode_val': 'LTP'}
[I 241226 15:10:48 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206050000, 'last_traded_price': 2375970, 'subscription_mode_val': 'LTP'}
[I 241226 15:10:48 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206050000, 'last_traded_price': 2375925, 'subscription_mode_val': 'LTP'}
[I 241226 15:10:49 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206051000, 'last_traded_price': 2375515, 'subscription_mode_val': 'LTP'}
[I 241226 15:10:49 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206051000, 'last_traded_price': 2375940, 'subscription_mode_val': 'LTP'}
[I 241226 15:10:50 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206052000, 'last_traded_price': 2375820, 'subscription_mode_val': 'LTP'}
[I 241226 15:10:50 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206052000, 'last_traded_price': 2375885, 'subscription_mode_val': 'LTP'}
[I 241226 15:11:51 websocket_listener:48] WebSocket connection opened
[I 241226 15:11:51 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206114000, 'last_traded_price': 2375265, 'subscription_mode_val': 'LTP'}
[I 241226 15:11:52 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206114000, 'last_traded_price': 2375260, 'subscription_mode_val': 'LTP'}
[I 241226 15:11:52 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206114000, 'last_traded_price': 2375290, 'subscription_mode_val': 'LTP'}
[I 241226 15:13:03 websocket_listener:48] WebSocket connection opened
[I 241226 15:13:03 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206185000, 'last_traded_price': 2375535, 'subscription_mode_val': 'LTP'}
[I 241226 15:13:03 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206186000, 'last_traded_price': 2375535, 'subscription_mode_val': 'LTP'}
[I 241226 15:13:04 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206186000, 'last_traded_price': 2375385, 'subscription_mode_val': 'LTP'}
[I 241226 15:14:44 websocket_listener:48] WebSocket connection opened
[I 241226 15:14:44 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206286000, 'last_traded_price': 2374960, 'subscription_mode_val': 'LTP'}
[I 241226 15:14:44 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206286000, 'last_traded_price': 2374960, 'subscription_mode_val': 'LTP'}
[I 241226 15:14:44 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206286000, 'last_traded_price': 2375395, 'subscription_mode_val': 'LTP'}
[I 241226 15:14:45 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206287000, 'last_traded_price': 2375260, 'subscription_mode_val': 'LTP'}
[I 241226 15:15:26 websocket_listener:48] WebSocket connection opened
[I 241226 15:15:26 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206328000, 'last_traded_price': 2375640, 'subscription_mode_val': 'LTP'}
[I 241226 15:15:26 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206329000, 'last_traded_price': 2375640, 'subscription_mode_val': 'LTP'}
[I 241226 15:15:27 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206329000, 'last_traded_price': 2375640, 'subscription_mode_val': 'LTP'}
[I 241226 15:20:35 websocket_listener:48] WebSocket connection opened
[I 241226 15:20:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206637000, 'last_traded_price': 2374595, 'subscription_mode_val': 'LTP'}
[I 241226 15:20:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206638000, 'last_traded_price': 2374595, 'subscription_mode_val': 'LTP'}
[I 241226 15:20:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735206638000, 'last_traded_price': 2374600, 'subscription_mode_val': 'LTP'}
[I 241226 15:29:17 websocket_listener:48] WebSocket connection opened
[I 241226 15:29:17 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735207159000, 'last_traded_price': 2376060, 'subscription_mode_val': 'LTP'}
